"Страница входа, ур. 1","Страница входа, ур. 2","Страница входа, ур. 3","Страница входа, ур. 4","Страница входа","Источник трафика (детально)","Поисковая фраза","Визиты","Посетители","Отказы","Глубина просмотра","Время на сайте","Достижения избранных целей","Доход по избранным целям, RUB","Конверсия посетителей по избранным целям"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/certina/","https://tempus.ru/catalog/watches/certina/ds_action/certina_c032_430_11_081_01/?ybaip=1","Яндекс: Директ","Не определено","37","30","0.2162162162162162","2.4324324324324325","00:01:31","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/diesel/","https://tempus.ru/catalog/watches/diesel/","mail.ru","Не определено","37","37","0.027027027027027025","2.189189189189189","00:01:27","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/filter/","https://tempus.ru/catalog/watches/filter/brand-is-seiko/section_collection-is-seiko 5/apply/","Яндекс: Директ","Не определено","37","21","0.4594594594594595","1.8918918918918919","00:01:42","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/?PAGEN_1=3","Не определено","Не определено","37","27","0.4324324324324324","2.945945945945946","00:02:04","1","8450.0","0.037037037037037035"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/?ybaip=1&PAGEN_1=6","Яндекс: Директ","Не определено","37","10","0.2972972972972973","1.3513513513513513","00:01:28","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/discover_more/seiko_ssb449p1/?ybaip=1","Яндекс: Директ","Не определено","37","27","0.32432432432432434","3.135135135135135","00:01:38","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/seiko_5/seiko_snk603k1/?ybaip=1","Яндекс: Директ","Не определено","37","32","0.2162162162162162","2.081081081081081","00:01:26","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/Classic_Dream/tissot_t129_410_11_053_00/","Не определено","Не определено","37","18","0.5945945945945946","2.7837837837837838","00:05:36","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/vostok/","https://tempus.ru/catalog/watches/vostok/komandirskie/_531124/?ybaip=1","Яндекс: Директ","Не определено","37","34","0.1891891891891892","2.891891891891892","00:01:12","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/personal/","Не определено","Не определено","https://tempus.ru/personal/","Яндекс","Не определено","37","18","0.2162162162162162","3.2972972972972974","00:05:47","0","0.0","0.0"
"https://tempus.ru/","Не определено","Не определено","Не определено","https://tempus.ru/","youtube.com","Не определено","36","31","0.1111111111111111","7.222222222222222","00:06:16","1","9094.0","0.03225806451612903"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/Citizen/","https://tempus.ru/catalog/watches/Citizen/eco_drive/citizen_ca7045_14e/","Яндекс: Директ","Не определено","36","10","0.08333333333333331","1.6944444444444444","00:02:19","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/","Яндекс","купить часы касио","36","34","0.33333333333333326","6.444444444444445","00:05:59","1","2730.0","0.02941176470588235"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/","Яндекс","ручные часы касио","36","36","0.4722222222222222","1.4444444444444444","00:00:20","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/","Яндекс","электронные часы касио","36","36","0.38888888888888895","1.75","00:00:33","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/","Google","Не определено","36","35","0.19444444444444448","5.222222222222222","00:02:37","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_1375d_7a/","Google","Не определено","36","25","0.1388888888888889","4.555555555555555","00:05:12","2","10153.0","0.08"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_b190d_1b/","Google","Не определено","36","33","0.4444444444444444","2.638888888888889","00:04:13","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_m305l_1a2/","Google","Не определено","36","30","0.2777777777777778","3.3333333333333335","00:04:18","1","7770.0","0.03333333333333333"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_m306d_1a/","Google","Не определено","36","33","0.25","1.7777777777777777","00:02:49","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mts_rs100d_3a/","Google","Не определено","36","24","0.1388888888888889","3.388888888888889","00:04:00","3","22356.0","0.04166666666666666"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_w_220h_1a/","Google","Не определено","36","16","0.08333333333333331","3.7222222222222223","00:04:45","1","3534.0","0.0625"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_w_221h_1b/","Google","Не определено","36","29","0.36111111111111105","2.361111111111111","00:01:52","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_ecb_900db_1a/","Google","Не определено","36","35","0.25","5.277777777777778","00:11:05","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efb_108d_1a/","Google","Не определено","36","24","0.19444444444444448","3.4444444444444446","00:05:19","1","11544.0","0.04166666666666666"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efb_730d_3a/","Google","Не определено","36","21","0.19444444444444448","1.6666666666666667","00:02:15","1","12320.0","0.047619047619047616"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efs_s570d_1a/","Не определено","Не определено","36","22","0.4444444444444444","2.0555555555555554","00:04:43","1","18746.0","0.045454545454545456"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efv_150d_1a/","Google","Не определено","36","24","0.3055555555555556","2.888888888888889","00:03:27","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_dw_5600ubb_1e/?ybaip=1","Яндекс: Директ","Не определено","36","27","0.1388888888888889","5.444444444444445","00:08:19","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_dw_h5600mb_1e/","Google","Не определено","36","24","0.25","3.361111111111111","00:04:39","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_ga_2100ske_7a/","Google","Не определено","36","26","0.2777777777777778","2.388888888888889","00:03:58","1","8230.0","0.038461538461538464"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_ga_b001_4a/","Google","Не определено","36","34","0.3055555555555556","3.0","00:03:52","1","8431.0","0.02941176470588235"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gg_b100_1a3/","Яндекс: Директ","Не определено","36","13","0.16666666666666663","4.333333333333333","00:06:03","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gm_2100b_3a/","Google","Не определено","36","21","0.1388888888888889","5.444444444444445","00:06:00","3","81858.0","0.09523809523809523"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gw_b5600bc_1b/?ybaip=1","Яндекс: Директ","Не определено","36","32","0.25","2.0","00:00:57","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/muzhskie/","Дзен","Не определено","36","36","0.027777777777777776","2.0555555555555554","00:01:54","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/sports/","Google","Не определено","36","30","0.19444444444444448","2.25","00:02:22","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/filter/","https://tempus.ru/catalog/watches/filter/brand-is-tissot/apply/?ybaip=1","Яндекс: Директ","Не определено","36","32","0.1111111111111111","2.638888888888889","00:01:32","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/mekhanicheskie/","https://tempus.ru/catalog/watches/mekhanicheskie/","Яндекс","часы механика цена","36","36","0.36111111111111105","1.6111111111111112","00:00:24","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/filter/type-is-muzhskie/mechanism-is-mekhanicheskie-s-avtopodzavodom/apply/","mail.ru","Не определено","36","36","0.0","2.388888888888889","00:01:45","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/sun_moon_classic/orient_ra_ak0011d/?ybaip=1","Яндекс: Директ","Не определено","36","31","0.19444444444444448","1.5833333333333333","00:01:08","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/q_q/","https://tempus.ru/catalog/watches/q_q/","Яндекс","наручные часы q q","36","36","0.2777777777777778","1.8055555555555556","00:00:34","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/discover_more/seiko_ssb453p1/","Не определено","Не определено","36","12","0.8333333333333335","1.7222222222222223","00:00:42","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/divers/seiko_skx007k2/?ybaip=1","Яндекс: Директ","Не определено","36","29","0.25","2.0277777777777777","00:00:52","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/seiko_5_sports/seiko_snxs77k1/","Google","Не определено","36","17","0.19444444444444448","3.4166666666666665","00:02:50","0","0.0","0.0"
